Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CO2,USA,United States,"4,595,062,878","4,459,919,046","471,077,716","4,896,845,457","4,727,681,218","4,515,615,986","4,816,015,256","498,020,987","4,970,063,648","5,006,911,487","4,780,428,041","4,709,234,373","4,465,038,416","4,449,046,876","4,654,838,841","4,681,058,246","4,643,541,597","4,800,899,588","5,021,391,987","5,079,049,101","4,983,810,546","4,939,207,293","5,017,206,251","5,135,752,892","5,218,071,487","5,271,665,454","5,426,701,657","5,699,750,635","574,512,955","5,762,098,888","5,928,970,985","587,785,915","5,726,954,946","5,793,093,536","5,880,173,682","5,888,308,351","5,790,203,805","5,872,951,264","568,952,262","5,273,317,174","5,521,768,829","5,307,914,665","5,088,015,137","5,225,018,397","5,244,071,722","5,133,220,337","5,029,204,092","4,959,764,867","5,118,114,833","4,966,950,968","446,604,282","4,755,183,784","4,786,630,553","4,682,039,414"
CO2,UZB,Uzbekistan,"541,374,298","5,440,421,328","5,745,405,073","6,077,893,441","6,440,460,645","7,110,495,791","71,945,366","7,468,411,898","7,883,365,902","8,162,782,141","8,790,495,547","911,283,199","9,430,189,978","9,773,343,338","1,015,030,705","1,054,005,802","1,097,850,792","1,139,225,554","1,166,869,282","1,181,392,801","1,278,534,195","128,120,143","1,173,990,554","1,174,188,495","1,120,174,601","1,034,613,807","1,068,841,535","1,069,750,617","1,226,011,227","1,234,208,347","130,666,703","1,319,373,197","136,118,619","1,281,478,526","1,312,920,756","1,246,327,996","1,332,483,625","1,294,675,791","1,354,269,663","122,776,048","1,355,770,422","1,383,258,482","1,226,143,729","1,207,573,706","1,127,922,866","1,072,540,235","1,137,232,116","1,180,134,986","1,218,357,921","1,252,063,178","1,230,374,004","13,369,382","1,389,113,681","1,379,001,132"
CO2,VCT,Saint Vincent and the Grenadines,"11,224,969","112,186","13,611,817","13,733,852","12,268,122","14,802,034","13,447,706","14,822,921","14,829,049","14,672,257","14,511,035","14,244,169","13,336,986","13,078,163","14,511,586","14,563,383","12,824,889","13,609,747","17,229,316","28,452,584","29,168,528","27,910,969","3,381,014","27,400,558","50,452,783","551,687","49,171,094","59,359,156","66,344,932","67,210,602","41,602,038","48,267,314","55,407,155","598,128","64,099,159","65,936,287","72,775,886","7,790,631","8,131,162","123,925,043","9,682,799","68,504,061","87,169,999","82,068,589","92,024,072","94,904,702","100,986,804","108,991,236","101,718,259","10,144,681","82,244,632","90,966,435","913,336","96,285,319"
CO2,VEN,Venezuela,"5,895,355,126","5,757,418,669","5,916,472,651","6,685,755,949","6,583,115,242","6,223,720,488","65,656,765","6,747,738,923","7,264,642,266","8,223,045,073","9,024,421,115","9,073,758,427","9,259,685,507","904,491,363","9,387,050,829","9,207,301,335","9,256,843,076","9,716,479,192","9,352,644,197","9,959,667,266","1,025,786,896","1,053,839,899","1,062,211,181","1,101,930,104","1,225,537,513","1,199,214,977","1,334,485,253","1,338,289,289","1,355,656,243","1,319,338,864","13,774,567","143,279,492","1,480,942,663","1,429,995,336","1,497,009,097","1,559,352,345","1,589,798,011","1,559,666,306","1,640,991,479","1,652,441,386","1,767,906,453","1,729,572,097","1,937,897,842","1,929,631,067","1,919,180,306","1,759,296,054","1,629,335,253","1,519,583,125","1,407,646,926","1,194,987,852","7,232,920,074","7,117,753,746","7,784,704,667","8,459,529,148"
CO2,VGB,British Virgin Islands,"7,337,851","7,332,953","8,927,154","900,697","8,028,165","9,714,987","8,810,145","9,724,958","972,721","9,621,311","9,513,216","13,962,458","1,305,529","12,797,169","9,518,623","9,555,504","6,063,501","16,902,682","1,824,819","18,710,053","18,273,808","18,355,766","18,484,006","1,802,076","18,360,509","1,804,872","23,438,785","24,067,121","24,703,177","24,965,796","27,695,669","27,644,702","30,923,948","34,395,793","35,489,691","3,727,665","44,781,917","48,618,482","54,901,181","63,383,578","70,476,423","55,198,044","56,955,893","65,375,653","70,029,649","71,695,661","77,208,167","67,074,174","86,422,279","79,284,672","64,294,047","71,122,598","71,410,573","75,289,179"
CO2,VNM,Viet Nam,"1,750,443,294","1,752,044,005","1,698,142,987","1,892,330,404","1,577,539,388","1,855,623,125","1,355,622,259","1,474,931,814","1,493,301,108","15,576,231","1,626,779,012","1,673,623,781","1,812,023,062","1,954,242,331","1,959,315,017","1,975,396,505","2,168,088,143","2,411,445,897","2,367,100,339","2,032,629,263","2,057,348,847","2,071,633,392","2,169,327,025","2,540,080,785","2,986,228,716","3,434,805,086","3,867,756,525","4,461,004,706","4,986,935,348","5,108,542,171","5,651,746,322","6,207,061,449","7,305,591,417","7,761,567,464","9,189,190,885","1,005,092,453","1,031,143,925","114,262,858","1,257,350,782","1,407,632,181","1,567,211,219","1,566,912,766","1,561,398,334","1,630,681,214","1,788,300,845","2,007,053,062","2,244,548,294","230,403,723","2,838,603,006","3,389,459,652","3,520,639,069","3,411,051,354","3,249,006,892","3,729,485,199"
CO2,VUT,Vanuatu,"75,139,145","75,148,419","80,135,546","9,642,596","118,363,845","9,775,142","96,312,887","101,696,729","100,920,564","108,455,157","116,793,655","10,117,789","99,668,183","98,554,988","87,991,514","111,183,435","89,530,932","882,965","116,525,376","98,990,301","102,456,735","95,546,286","53,522,138","54,251,582","55,757,103","50,633,835","51,199,567","52,748,835","54,277,465","54,271,226","84,971,459","98,933,466","97,348,342","112,140,939","87,349,658","89,145,564","80,252,572","130,916,099","128,642,562","14,421,358","154,808,234","179,632,953","147,665,312","151,026,736","175,262,355","159,207,187","165,863,495","189,896,592","248,288,615","246,973,829","250,919,291","263,113,669","2,777,603","287,301,314"
CO2,WSM,Samoa,"65,899,774","65,905,375","70,265,568","84,517,821","103,708,365","85,667,289","84,405,172","89,117,977","88,433,192","95,022,365","102,315,057","101,256,919","113,938,706","11,265,761","125,628,431","111,240,446","84,133,689","95,756,947","96,577,001","119,455,183","12,362,694","128,225,855","125,318,059","142,787,274","146,736,337","133,170,352","134,690,128","138,726,741","142,757,424","142,708,959","188,388,286","203,583,669","210,305,558","21,424,022","210,574,758","217,796,282","218,659,347","238,074,346","24,410,949","248,233,003","263,069,108","2,676,855","268,077,318","278,716,094","286,449,608","328,727,513","354,054,879","361,318,627","358,360,297","40,258,858","409,212,075","429,106,905","452,935,358","46,844,804"
CO2,YEM,Yemen,"1,627,518,111","1,640,702,831","1,925,013,117","234,227,343","2,331,021,472","2,232,294,382","2,730,719,823","2,776,491,987","3,045,426,289","3,256,301,161","4,102,339,258","4,116,006,753","4,591,219,644","5,049,953,951","5,164,895,467","551,240,915","5,820,015,043","6,375,111,219","6,866,879,797","7,087,801,899","7,107,251,326","8,902,190,895","9,594,947,878","8,678,306,793","1,002,529,593","1,115,573,758","1,142,323,323","1,228,784,277","1,308,312,644","1,473,951,936","1,574,421,449","1,676,954,001","1,681,560,525","1,953,489,037","2,043,955,426","2,202,181,104","2,294,456,101","243,228,135","2,524,604,172","2,763,424,222","2,634,390,986","2,300,010,937","2,200,179,925","287,864,633","2,835,416,811","142,508,335","1,062,876,441","1,039,218,221","1,215,429,951","1,246,461,992","1,150,392,836","1,154,830,242","1,119,060,846","1,089,883,896"
CO2,ZAF,South Africa,"1,855,725,486","1,844,691,315","1,911,060,295","2,082,694,296","2,150,110,762","2,309,326,664","2,453,505,916","2,451,086,222","2,230,682,449","2,285,781,069","2,428,106,191","2,564,962,581","2,629,899,179","2,651,803,188","2,827,178,706","287,417,052","2,850,960,478","3,011,459,894","3,047,400,679","3,014,593,759","3,142,299,497","3,061,301,208","2,996,452,738","3,017,975,606","3,085,728,378","3,251,992,649","3,363,682,444","35,122,539","3,572,640,361","3,407,725,755","3,472,973,001","3,574,031,235","3,707,863,398","3,935,907,844","4,257,612,475","4,362,792,265","4,406,038,137","4,599,636,692","4,879,087,241","4,569,358,955","4,643,343,291","4,446,378,366","4,608,900,762","4,727,453,549","4,840,482,417","4,600,514,519","4,604,962,272","4,698,114,991","4,736,997,703","4,785,883,731","4,187,732,389","4,285,331,653","4,094,074,246","3,973,729,581"
CO2,ZMB,Zambia,"3,700,015,775","3,857,058,714","426,534,121","4,569,402,729","461,391,713","477,866,292","4,782,364,402","4,335,801,001","4,126,719,353","3,751,200,886","3,746,415,936","3,446,275,736","3,337,521,703","3,245,520,956","3,186,080,219","3,190,590,146","3,285,565,496","3,251,730,464","3,528,558,747","3,650,881,636","3,027,951,573","3,135,445,615","3,137,042,228","2,844,565,367","2,386,367,377","2,356,459,696","1,982,671,464","2,498,461,259","2,342,296,431","1,927,030,397","1,950,121,446","1,965,263,041","2,065,880,168","2,237,808,164","2,300,439,526","2,470,409,179","2,405,658,499","2,208,646,178","2,361,132,104","2,649,241,864","2,921,306,365","3,287,324,746","4,350,320,709","4,578,001,794","5,009,751,407","5,319,987,771","5,803,027,583","7,077,198,888","8,056,239,782","7,026,690,461","7,477,243,028","7,764,645,845","7,806,998,322","8,058,979,391"
CO2,ZWE,Zimbabwe,"9,529,529,706","9,476,805,147","9,090,939,565","1,055,153,737","1,040,068,906","9,167,706,471","1,004,779,846","9,019,109,524","8,901,894,753","9,187,533,611","9,793,698,023","9,392,527,994","9,030,607,187","8,940,521,117","9,386,154,188","1,086,503,978","1,241,268,463","1,580,926,269","1,532,591,808","1,551,776,914","1,740,870,534","1,915,097,774","1,920,132,669","1,767,218,152","1,654,845,296","1,626,602,068","1,571,731,319","1,475,645,117","149,696,717","1,685,154,369","145,954,371","1,452,413,509","1,325,600,081","108,569,146","1,029,207,815","1,143,637,198","10,641,134","104,832,301","8,223,488,537","7,940,381,345","1,006,495,619","1,584,573,376","1,274,002,202","1,271,594,887","1,259,772,252","1,268,949,314","1,126,627,526","1,058,543,366","1,227,003,914","111,691,502","9,072,132,782","1,062,329,012","1,096,300,391","1,174,405,128"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2,EU27,EU27,"351,604,382","3,527,064,466","367,320,913","3,865,983,444","3,806,132,347","3,715,356,555","3,975,200,616","3,954,643,966","4,100,039,683","424,621,832","4,164,759,566","3,986,064,411","3,888,899,811","3,867,409,549","3,900,300,148","3,914,655,539","3,922,064,305","3,965,669,379","3,958,503,921","3,965,110,418","3,809,701,162","3,757,681,523","3,613,938,232","3,548,076,414","3,537,374,135","3,588,879,815","3,689,898,164","3,618,845,286","3,610,857,392","3,545,710,972","3,563,255,712","3,616,028,253","360,486,259","3,704,949,983","3,711,532,665","3,689,081,999","3,705,972,345","3,668,600,429","3,579,798,469","3,305,536,808","3,413,786,632","331,783,481","3,251,387,665","3,168,344,668","3,025,896,239","3,086,214,921","3,094,776,695","3,118,707,522","304,951,117","2,908,156,852","2,641,187,916","2,833,755,059","2,756,906,302","251,206,778"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2,GLOBAL TOTAL,GLOBAL TOTAL,"1,575,185,804","1,568,338,982","1,648,143,608","1,746,438,365","1,740,027,586","17,328,558","183,170,051","1,887,170,871","1,949,122,089","2,003,185,648","1,978,250,371","1,941,171,942","1,916,498,539","1,931,026,306","1,994,249,163","2,020,655,273","2,056,553,072","2,122,463,476","2,198,432,458","2,237,054,146","2,268,040,027","2,280,952,321","2,270,973,063","2,280,287,666","2,303,327,515","236,793,372","2,414,544,325","2,459,814,668","2,475,630,126","2,493,959,719","257,254,404","2,603,116,667","264,332,898","2,765,682,062","2,894,874,646","3,004,454,322","3,106,509,488","3,223,251,473","3,243,124,935","3,202,067,789","3,400,364,205","3,505,957,418","3,552,171,368","3,622,113,828","3,642,776,971","3,630,046,645","364,236,607","3,704,747,203","3,797,455,389","3,806,643,415","3,615,430,804","3,812,101,498","3,824,662,406","3,902,393,704"
