eu_priority,secondary_index,decile,country,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Equality,Life satisfaction,3,AT,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8433013908344771,,,,,,,,0.9197020979418488,0.9027636700751047,0.8173120356093889
Equality,Life satisfaction,3,BE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9868948802417375,,,,,,,,0.9361917209350984,0.9385986008861817,0.9106426270153039
Equality,Life satisfaction,3,BG,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.02353543043990302,,,,,,,,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002
Equality,Life satisfaction,3,CH,,,,,,,,,,,,,,,,,,,,
Equality,Life satisfaction,3,CY,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.7126843414181054,,,,,,,,0.778416763866659,0.822191378974611,0.8580121361381371
Equality,Life satisfaction,3,CZ,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8416637048003421,,,,,,,,1.0,1.0,1.0
Equality,Life satisfaction,3,DE,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.7827938501275616,,,,,,,,0.8939925729760831,0.7525348949535604,0.7678035508929384
Equality,Life satisfaction,3,DK,0.845138383380018,0.845138383380018,0.845138383380018,0.845138383380018,0.845138383380018,0.845138383380018,0.845138383380018,0.845138383380018,0.845138383380018,0.8202191330254208,,,,,,,,0.8515683824736793,0.8268263994014117,0.7915458155668694
Equality,Life satisfaction,3,EE,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.7407290300464752,,,,,,,,0.8291360716669245,0.8578676263184557,0.6427590112053827
Equality,Life satisfaction,3,EL,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.7405379761579529,,,,,,,,0.7772196706638919,0.6913938679603111,0.7489617286523461
Equality,Life satisfaction,3,ES,,,,,,,,,,,,,,,,,,,,
Equality,Life satisfaction,3,FI,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,,,,,,,,0.933595801352134,0.9077814512330805,0.8345401456667904
Equality,Life satisfaction,3,FR,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8185293925890013,,,,,,,,0.879170879110193,0.8314863994053394,0.8400522797106392
Equality,Life satisfaction,3,HR,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.7426286037117279,,,,,,,,0.7245781700638312,0.6694020460131553,0.5851033583146795
Equality,Life satisfaction,3,HU,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.5457992053083531,,,,,,,,0.8420348343307893,0.8182684584580707,0.8665471453365285
Equality,Life satisfaction,3,IE,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.8430562287498462,,,,,,,,0.905185927483719,0.8801882053303759,0.891094818959969
Equality,Life satisfaction,3,IS,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.6950186985404547,,,,,,,,0.9715046975665776,0.9715046975665776,0.9715046975665776
Equality,Life satisfaction,3,IT,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.785869227546307,,,,,,,,0.8221282737155775,0.9035262848071567,0.8381020974922466
Equality,Life satisfaction,3,LT,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.7886157962769994,,,,,,,,0.7984536529016661,0.779200630418636,0.8175842429979006
Equality,Life satisfaction,3,LU,0.790005563429898,0.790005563429898,0.790005563429898,0.790005563429898,0.790005563429898,0.790005563429898,0.790005563429898,0.790005563429898,0.790005563429898,0.7559522042878725,,,,,,,,0.8653339893820073,0.8661164092093231,0.7683544597158039
Equality,Life satisfaction,3,LV,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.8233055923816749,,,,,,,,0.8599613057679703,0.8361281281189069,0.8022035527494646
Equality,Life satisfaction,3,MT,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.030305051202450493,,,,,,,,0.8560315356350383,0.9177247808176524,0.7475483610316971
Equality,Life satisfaction,3,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9693261373112645,,,,,,,,0.9522940430989749,0.9438090422328196,0.9085874864756376
Equality,Life satisfaction,3,NO,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7592284831744593,,,,,,,,0.8548725485300473,0.866316820486884,0.7801910911701119
Equality,Life satisfaction,3,PL,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.8888076868793553,,,,,,,,0.972187369964599,0.9687881482267648,0.9640948349809135
Equality,Life satisfaction,3,PT,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.5713031952871146,,,,,,,,0.8623608928100924,0.8715950807084,0.8660596399491789
Equality,Life satisfaction,3,RO,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.8173026808624881,,,,,,,,0.9614407476574628,0.9697446961372552,0.9559700841468445
Equality,Life satisfaction,3,RS,,,,,,,,,,,,,,,,,,,,
Equality,Life satisfaction,3,SE,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6543894210476614,,,,,,,,0.8892457149858659,0.8484472625610493,0.8702752228070131
Equality,Life satisfaction,3,SI,0.835502479656207,0.835502479656207,0.835502479656207,0.835502479656207,0.835502479656207,0.835502479656207,0.835502479656207,0.835502479656207,0.835502479656207,0.7983415475243777,,,,,,,,0.93382504717462,0.9431283202902161,0.9351384649649994
Equality,Life satisfaction,3,SK,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.8077796864643888,,,,,,,,0.8608650570030298,0.9015331647366555,0.8786044751580655
Equality,Life satisfaction,3,UK,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.6992106905166775,,,,,,,,0.9727750314576323,0.9727750314576323,0.9727750314576323
Equality,Life satisfaction,4,AT,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8782129860688175,0.8397397441532479,,,,,,,,0.9477897086144644,0.9307237188606121,0.8958717287760172
Equality,Life satisfaction,4,BE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9844020599970458,,,,,,,,0.9513603099211455,0.9272707290416773,0.9624639397135746
Equality,Life satisfaction,4,BG,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.7442556590255215,0.02353543043990302,,,,,,,,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002
Equality,Life satisfaction,4,CH,,,,,,,,,,,,,,,,,,,,
Equality,Life satisfaction,4,CY,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.8870803065195042,0.6296032712878904,,,,,,,,0.8015754825647488,0.8820506623598097,0.8495672142057651
Equality,Life satisfaction,4,CZ,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8992847535991453,0.8359380718888235,,,,,,,,1.0,1.0,1.0
Equality,Life satisfaction,4,DE,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.8614210141573444,0.793382424982951,,,,,,,,0.871815145358531,0.7010970360069763,0.7944800139928704
Equality,Life satisfaction,4,DK,0.845138383380018,0.845138383380018,0.845138383380018,0.845138383380018,0.845138383380018,0.845138383380018,0.845138383380018,0.845138383380018,0.845138383380018,0.8179200592628556,,,,,,,,0.8085081507403896,0.8103031775771187,0.8155437230395247
Equality,Life satisfaction,4,EE,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.8945571603318682,0.7200834491342357,,,,,,,,0.7954471758415104,0.8674794531351654,0.8777159019850349
Equality,Life satisfaction,4,EL,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.9223835965982757,0.6469385373189467,,,,,,,,0.7084036249670057,0.7339632315321274,0.7546149012601375
Equality,Life satisfaction,4,ES,,,,,,,,,,,,,,,,,,,,
Equality,Life satisfaction,4,FI,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,0.9061476706265167,,,,,,,,0.9523902746464004,0.8927568199109654,0.8956736731090746
Equality,Life satisfaction,4,FR,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8613970791043718,0.8154321589022573,,,,,,,,0.816954452267559,0.8571742592973634,0.8414770707525312
Equality,Life satisfaction,4,HR,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.8354868793451677,0.7262416860855326,,,,,,,,0.7629710756893345,0.7653373301080721,0.7722337895466351
Equality,Life satisfaction,4,HU,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.7219335796711032,0.54491768379201,,,,,,,,0.8030261728397778,0.7852055771125287,0.9140879488877264
Equality,Life satisfaction,4,IE,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.8769349605090792,0.836329508257601,,,,,,,,0.8267471063441418,0.8911994044697136,0.8878837859768648
Equality,Life satisfaction,4,IS,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.7306121662646006,0.7153784809685715,,,,,,,,0.9715046975665776,0.9715046975665776,0.9715046975665776
Equality,Life satisfaction,4,IT,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.8536656909384838,0.7832830956282233,,,,,,,,0.7645650601565893,0.9137295636775207,0.8971270502812855
Equality,Life satisfaction,4,LT,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.8712139436350819,0.7212776318840265,,,,,,,,0.8466250287291351,0.7623953535850264,0.8884474295338287
Equality,Life satisfaction,4,LU,0.790005563429898,0.790005563429898,0.790005563429898,0.790005563429898,0.790005563429898,0.790005563429898,0.790005563429898,0.790005563429898,0.790005563429898,0.7588618856253824,,,,,,,,0.8710109382007649,0.804683835409908,0.7779261176404959
Equality,Life satisfaction,4,LV,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.9291435074813151,0.7673730928078505,,,,,,,,0.8364852005849964,0.8380088449550955,0.8424605417109361
Equality,Life satisfaction,4,MT,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.03002531206967545,,,,,,,,0.8033476606894554,0.7362164794755732,0.9107324224081852
Equality,Life satisfaction,4,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9965289635995602,,,,,,,,0.9513331155120668,0.9517980296393319,0.9443770182525862
Equality,Life satisfaction,4,NO,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7891759801383318,0.7725787162854945,,,,,,,,0.8882979732206236,0.9187604298411564,0.8485739305737734
Equality,Life satisfaction,4,PL,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.9283155864838561,0.8833078301196153,,,,,,,,0.9713216267030356,0.9715128613845775,0.9720733768570463
Equality,Life satisfaction,4,PT,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.7138274676406288,0.5672575475339605,,,,,,,,0.8383695814468325,0.8552509646523975,0.8988661771242175
Equality,Life satisfaction,4,RO,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.9052279860617792,0.8055995309711047,,,,,,,,0.9591548762011655,0.9442177987192394,0.9723786749473284
Equality,Life satisfaction,4,RS,,,,,,,,,,,,,,,,,,,,
Equality,Life satisfaction,4,SE,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6667177119917284,0.6393003271285673,,,,,,,,0.8837148026773918,0.9188393677901174,0.9234152634920721
Equality,Life satisfaction,4,SI,0.835502479656207,0.835502479656207,0.835502479656207,0.835502479656207,0.835502479656207,0.835502479656207,0.835502479656207,0.835502479656207,0.835502479656207,0.8056559847283652,,,,,,,,0.9416281321611552,0.9573389174258051,0.950643800133651
Equality,Life satisfaction,4,SK,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.9549076047115085,0.8162546545786539,,,,,,,,0.8652247238010092,0.8453374779526813,0.8775376739640953
Equality,Life satisfaction,4,UK,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.7639739070858382,0.6971425147217124,,,,,,,,0.9727750314576323,0.9727750314576323,0.9727750314576323
Equality,Life satisfaction,5,AT,0.8812009018903506,0.8812009018903506,0.8812009018903506,0.8812009018903506,0.8812009018903506,0.8812009018903506,0.8812009018903506,0.8812009018903506,0.8812009018903506,0.8411931483317402,,,,,,,,0.8529382748958934,0.8695078358209924,0.8749024654187681
Equality,Life satisfaction,5,BE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9749861684576518,,,,,,,,0.9242541171835561,0.955440304724729,0.9415708292412374
Equality,Life satisfaction,5,BG,0.8717866214961447,0.8717866214961447,0.8717866214961447,0.8717866214961447,0.8717866214961447,0.8717866214961447,0.8717866214961447,0.8717866214961447,0.8717866214961447,0.02756831357590926,,,,,,,,0.11675753369266288,0.0316227766016838,0.0316227766016838
